%: table_doi: 10.17182/hepdata.73011.v1/t2
%: name: Table 2
%: description: Xi pt spectrum in 5-10% multiplicity class.

%: data_file: Table2.yaml
%: keyword reactions: P PB --> XI- X | P PB --> XIBAR+ X
%: keyword observables: D2N/DPT/DYRAP
%: keyword phrases: Inclusive | Double Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> (XI- + XIBAR+)/2 X
%: Multiplicity class [pct]   5.0-10.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'pt [GeV]' 'pt [GeV] LOW' 'pt [GeV] HIGH' '1/(2pi*pt*Nev) dN/(dy*dpt) [GeV$^{-2}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.7 0.6 0.8 0.009312 0.00061 -0.00061 0.00079 -0.00079
0.8500000000000001 0.8 0.9 0.007755 0.000438 -0.000438 0.000535 -0.000535
0.95 0.9 1.0 0.007973 0.000344 -0.000344 0.000491 -0.000491
1.05 1.0 1.1 0.006998 0.000269 -0.000269 0.000419 -0.000419
1.15 1.1 1.2 0.006604 0.00022 -0.00022 0.000377 -0.000377
1.25 1.2 1.3 0.005289 0.000177 -0.000177 0.000297 -0.000297
1.35 1.3 1.4 0.00554 0.000161 -0.000161 0.000307 -0.000307
1.45 1.4 1.5 0.004761 0.000134 -0.000134 0.000279 -0.000279
1.6 1.5 1.7 0.003776 7.5e-05 -7.5e-05 0.000211 -0.000211
1.7999999999999998 1.7 1.9 0.002793 5.6e-05 -5.6e-05 0.000154 -0.000154
2.05 1.9 2.2 0.002 2.9e-05 -2.9e-05 0.000111 -0.000111
2.4000000000000004 2.2 2.6 0.001205 1.6e-05 -1.6e-05 6.7e-05 -6.7e-05
2.85 2.6 3.1 0.000576 9e-06 -9e-06 3.3e-05 -3.3e-05
3.5 3.1 3.9 0.000207 3e-06 -3e-06 1.2e-05 -1.2e-05
4.4 3.9 4.9 5.3e-05 1e-06 -1e-06 3e-06 -3e-06
5.45 4.9 6.0 1.2e-05 1e-06 -1e-06 1e-06 -1e-06
6.6 6.0 7.2 2.8e-06 2e-07 -2e-07 2e-07 -2e-07

