%: table_doi: 10.17182/hepdata.73011.v1/t1
%: name: Table 1
%: description: Xi pt spectrum in 0-5% multiplicity class.

%: data_file: Table1.yaml
%: keyword reactions: P PB --> XI- X | P PB --> XIBAR+ X
%: keyword observables: D2N/DPT/DYRAP
%: keyword phrases: Inclusive | Double Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> (XI- + XIBAR+)/2 X
%: Multiplicity class [pct]   0.0-5.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'pt [GeV]' 'pt [GeV] LOW' 'pt [GeV] HIGH' '1/(2pi*pt*Nev) dN/(dy*dpt) [GeV$^{-2}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.7 0.6 0.8 0.01091 0.00071 -0.00071 0.00093 -0.00093
0.8500000000000001 0.8 0.9 0.01043 0.00052 -0.00052 0.00072 -0.00072
0.95 0.9 1.0 0.008543 0.000386 -0.000386 0.000526 -0.000526
1.05 1.0 1.1 0.008812 0.000311 -0.000311 0.000528 -0.000528
1.15 1.1 1.2 0.007927 0.000257 -0.000257 0.000453 -0.000453
1.25 1.2 1.3 0.007341 0.000215 -0.000215 0.000412 -0.000412
1.35 1.3 1.4 0.00663 0.000186 -0.000186 0.000367 -0.000367
1.45 1.4 1.5 0.005825 0.000157 -0.000157 0.000341 -0.000341
1.6 1.5 1.7 0.004841 9e-05 -9e-05 0.00027 -0.00027
1.7999999999999998 1.7 1.9 0.003824 7e-05 -7e-05 0.000211 -0.000211
2.05 1.9 2.2 0.002561 3.4e-05 -3.4e-05 0.000143 -0.000143
2.4000000000000004 2.2 2.6 0.0016 1.9e-05 -1.9e-05 8.9e-05 -8.9e-05
2.85 2.6 3.1 0.000785 1e-05 -1e-05 4.6e-05 -4.6e-05
3.5 3.1 3.9 0.000285 4e-06 -4e-06 1.6e-05 -1.6e-05
4.4 3.9 4.9 7.3e-05 2e-06 -2e-06 4e-06 -4e-06
5.45 4.9 6.0 1.5e-05 1e-06 -1e-06 1e-06 -1e-06
6.6 6.0 7.2 3.5e-06 3e-07 -3e-07 3e-07 -3e-07

